element,name,position,GW,total_points,value,minutes,expected_goals,expected_assists,expected_goals_conceded,goals_scored,assists,goals_conceded,clean_sheets,ict_index,fixture,was_home,fixture_difficulty,avg_score_last_3,avg_mins_last_3,goals_last_3,assists_last_3,xG_last_3,xA_last_3,ict_last_3,goals_conceded_last_3,avg_xGC_last_3,clean_sheets_last_3,avg_score_last_1,avg_mins_last_1,goals_last_1,assists_last_1,xG_last_1,xA_last_1,ict_last_1,goals_conceded_last_1,avg_xGC_last_1,clean_sheets_last_1
1,Cédric Alves Soares,DEF,38,0,42,0,0.0,0.0,0.0,0,0,0,0,0.0,379,False,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,Bernd Leno,GK,18,2,45,90,0.0,0.00423,0.7941,0,0,1,0,1.9,173,True,2,5.5,90.0,0.0,0.0,0.0,0.00146,0.5,2.0,1.48765,1.0,6.0,90.0,0.0,0.0,0.0,0.00033,0.5,0.0,0.3977,1.0
2,Bernd Leno,GK,19,10,45,90,0.0,0.00051,1.6855,0,0,0,1,4.4,188,False,3,4.333333333333333,90.0,0.0,0.0,0.0,0.005690000000000001,2.4,3.0,1.2564666666666666,1.0,2.0,90.0,0.0,0.0,0.0,0.00423,1.9,1.0,0.7941,0.0
2,Bernd Leno,GK,19,4,45,90,0.0,5e-05,2.1298,0,0,1,0,6.7,64,True,3,6.0,90.0,0.0,0.0,0.0,0.00507,6.800000000000001,1.0,0.9591,2.0,10.0,90.0,0.0,0.0,0.0,0.00051,4.4,0.0,1.6855,1.0
2,Bernd Leno,GK,20,3,45,90,0.0,0.00102,2.1277,0,0,1,0,3.3,197,False,4,5.333333333333333,90.0,0.0,0.0,0.0,0.004789999999999999,13.0,2.0,1.5364666666666666,1.0,4.0,90.0,0.0,0.0,0.0,5e-05,6.7,1.0,2.1298,0.0
2,Bernd Leno,GK,21,2,45,90,0.0,0.00194,0.8957,0,0,1,0,1.9,204,True,3,5.666666666666667,90.0,0.0,0.0,0.0,0.00158,14.4,2.0,1.9809999999999999,1.0,3.0,90.0,0.0,0.0,0.0,0.00102,3.3,1.0,2.1277,0.0
2,Bernd Leno,GK,22,6,45,90,0.0,0.0,1.54,0,0,0,1,2.0,214,False,4,3.0,90.0,0.0,0.0,0.0,0.00301,11.9,3.0,1.7177333333333333,0.0,2.0,90.0,0.0,0.0,0.0,0.00194,1.9,1.0,0.8957,0.0
2,Bernd Leno,GK,23,6,45,90,0.0,0.0,0.67,0,0,0,1,1.6,224,True,2,3.6666666666666665,90.0,0.0,0.0,0.0,0.00296,7.199999999999999,2.0,1.5211333333333332,1.0,6.0,90.0,0.0,0.0,0.0,0.0,2.0,0.0,1.54,1.0
2,Bernd Leno,GK,24,11,45,90,0.0,0.0,2.2,0,0,0,1,5.8,233,False,3,4.666666666666667,90.0,0.0,0.0,0.0,0.00194,5.5,1.0,1.0352333333333334,2.0,6.0,90.0,0.0,0.0,0.0,0.0,1.6,0.0,0.67,1.0
2,Bernd Leno,GK,25,2,45,90,0.0,0.0,0.8,0,0,1,0,1.3,244,True,2,7.666666666666667,90.0,0.0,0.0,0.0,0.0,9.4,0.0,1.47,3.0,11.0,90.0,0.0,0.0,0.0,0.0,5.8,0.0,2.2,1.0
2,Bernd Leno,GK,26,2,45,90,0.0,0.0,2.34,0,0,3,0,2.5,253,False,3,6.333333333333333,90.0,0.0,0.0,0.0,0.0,8.7,1.0,1.2233333333333334,2.0,2.0,90.0,0.0,0.0,0.0,0.0,1.3,1.0,0.8,0.0
2,Bernd Leno,GK,27,2,45,90,0.0,0.0,2.38,0,0,3,0,3.1,264,True,4,5.0,90.0,0.0,0.0,0.0,0.0,9.6,4.0,1.78,1.0,2.0,90.0,0.0,0.0,0.0,0.0,2.5,3.0,2.34,0.0
2,Bernd Leno,GK,29,2,45,90,0.0,0.0,2.32,0,0,2,0,3.9,282,False,2,2.0,90.0,0.0,0.0,0.0,0.0,6.899999999999999,7.0,1.8399999999999999,0.0,2.0,90.0,0.0,0.0,0.0,0.0,3.1,3.0,2.38,0.0
2,Bernd Leno,GK,30,3,45,90,0.0,0.0,1.09,0,0,1,0,4.2,293,True,2,2.0,90.0,0.0,0.0,0.0,0.0,9.5,8.0,2.3466666666666662,0.0,2.0,90.0,0.0,0.0,0.0,0.0,3.9,2.0,2.32,0.0
2,Bernd Leno,GK,31,3,46,90,0.0,0.0,1.31,0,0,1,0,4.3,303,False,2,2.3333333333333335,90.0,0.0,0.0,0.0,0.0,11.2,6.0,1.93,0.0,3.0,90.0,0.0,0.0,0.0,0.0,4.2,1.0,1.09,0.0
2,Bernd Leno,GK,32,2,46,90,0.0,0.0,0.89,0,0,1,0,1.1,316,True,2,2.6666666666666665,90.0,0.0,0.0,0.0,0.0,12.399999999999999,4.0,1.5733333333333333,0.0,3.0,90.0,0.0,0.0,0.0,0.0,4.3,1.0,1.31,0.0
2,Bernd Leno,GK,33,2,46,90,0.0,0.0,0.97,0,0,1,0,1.5,321,False,2,2.6666666666666665,90.0,0.0,0.0,0.0,0.0,9.6,3.0,1.0966666666666667,0.0,2.0,90.0,0.0,0.0,0.0,0.0,1.1,1.0,0.89,0.0
2,Bernd Leno,GK,34,3,46,90,0.0,0.0,2.59,0,0,2,0,6.2,336,True,5,2.3333333333333335,90.0,0.0,0.0,0.0,0.0,6.899999999999999,3.0,1.0566666666666669,0.0,2.0,90.0,0.0,0.0,0.0,0.0,1.5,1.0,0.97,0.0
2,Bernd Leno,GK,34,2,46,90,0.0,0.0,1.73,0,0,1,0,1.7,276,False,4,2.3333333333333335,90.0,0.0,0.0,0.0,0.0,8.8,4.0,1.4833333333333334,0.0,3.0,90.0,0.0,0.0,0.0,0.0,6.2,2.0,2.59,0.0
2,Bernd Leno,GK,35,9,46,90,0.0,0.0,2.84,0,0,3,0,5.2,343,True,3,2.3333333333333335,90.0,0.0,0.0,0.0,0.0,9.4,4.0,1.7633333333333334,0.0,2.0,90.0,0.0,0.0,0.0,0.0,1.7,1.0,1.73,0.0
2,Bernd Leno,GK,36,8,46,90,0.0,0.0,0.25,0,0,0,1,1.2,360,False,2,4.666666666666667,90.0,0.0,0.0,0.0,0.0,13.100000000000001,6.0,2.3866666666666667,0.0,9.0,90.0,0.0,0.0,0.0,0.0,5.2,3.0,2.84,0.0
2,Bernd Leno,GK,37,2,46,90,0.0,0.0,1.62,0,0,2,0,2.3,363,True,2,6.333333333333333,90.0,0.0,0.0,0.0,0.0,8.1,4.0,1.6066666666666667,1.0,8.0,90.0,0.0,0.0,0.0,0.0,1.2,0.0,0.25,1.0
2,Bernd Leno,GK,38,3,46,90,0.0,0.0,2.71,0,0,2,0,0.0,379,False,4,6.333333333333333,90.0,0.0,0.0,0.0,0.0,8.7,5.0,1.5700000000000003,1.0,2.0,90.0,0.0,0.0,0.0,0.0,2.3,2.0,1.62,0.0
3,Granit Xhaka,MID,18,2,51,90,0.0,0.09274,1.1451,0,0,2,0,2.7,172,False,3,3.0,52.5,0.0,1.0,0.0715,0.07917,8.7,1.0,0.5347,0.0,5.0,90.0,0.0,1.0,0.0715,0.07691,8.7,1.0,1.0694,0.0
3,Granit Xhaka,MID,19,2,51,90,0.3091,0.15791,1.0801,0,0,0,1,8.2,181,True,3,2.6666666666666665,65.0,0.0,1.0,0.0715,0.17191,11.399999999999999,3.0,0.7381666666666667,0.0,2.0,90.0,0.0,0.0,0.0,0.09274,2.7,2.0,1.1451,0.0
3,Granit Xhaka,MID,20,3,50,90,0.0911,0.15427,1.5397,0,0,0,1,4.6,199,False,4,3.0,90.0,0.0,1.0,0.3806,0.32755999999999996,19.599999999999998,3.0,1.0982,1.0,2.0,90.0,0.0,0.0,0.3091,0.15791,8.2,0.0,1.0801,1.0
3,Granit Xhaka,MID,21,5,50,90,0.0,0.71811,0.3316,0,1,2,0,9.5,201,True,3,2.3333333333333335,90.0,0.0,0.0,0.4002,0.40492,15.499999999999998,2.0,1.2549666666666666,2.0,3.0,90.0,0.0,0.0,0.0911,0.15427,4.6,0.0,1.5397,1.0
