player_id,full_name,position,GW,gameweek_points,value,avg_score_last_1,avg_score_last_3,ict_last_1,ict_last_3,avg_mins_last_1,avg_mins_last_3,xG_last_1,xG_last_3,xA_last_1,xA_last_3,clean_sheets_last_1,clean_sheets_last_3,fixture_difficulty
9,Gabriel Martinelli Silva,MID,3,1,70,3.0,3.0,4.3,11.8,64.0,77.0,0.0,0.08,0.41,0.6,1.0,2.0,2
9,Gabriel Martinelli Silva,MID,4,3,69,1.0,2.3333333333333335,0.0,11.8,16.0,56.666666666666664,0.0,0.08,0.0,0.6,0.0,2.0,4
9,Gabriel Martinelli Silva,MID,5,5,69,3.0,2.3333333333333335,7.9,12.2,79.0,53.0,0.17,0.17,0.14,0.55,1.0,2.0,5
9,Gabriel Martinelli Silva,MID,6,13,69,5.0,3.0,5.4,13.3,86.0,60.333333333333336,0.0,0.17,0.06,0.2,0.0,1.0,2
9,Gabriel Martinelli Silva,MID,7,6,70,13.0,7.0,14.0,27.3,73.0,79.33333333333333,0.39,0.56,0.55,0.75,0.0,1.0,2
9,Gabriel Martinelli Silva,MID,8,1,70,6.0,8.0,7.7,27.1,30.0,63.0,0.41,0.8,0.04,0.65,0.0,0.0,3
9,Gabriel Martinelli Silva,MID,9,2,70,1.0,6.666666666666667,2.6,24.3,26.0,43.0,0.42,1.22,0.01,0.6000000000000001,0.0,0.0,5
9,Gabriel Martinelli Silva,MID,10,2,70,2.0,3.0,3.9,14.2,84.0,46.666666666666664,0.06,0.8899999999999999,0.39,0.44,0.0,0.0,4
10,Reiss Nelson,MID,3,0,50,1.0,0.5,0.2,0.2,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2
10,Reiss Nelson,MID,4,0,50,0.0,0.3333333333333333,0.0,0.2,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,2
10,Reiss Nelson,MID,5,7,50,0.0,0.3333333333333333,3.7,3.9,24.0,8.666666666666666,0.08,0.08,0.01,0.01,0.0,0.0,3
10,Reiss Nelson,MID,6,1,50,7.0,2.3333333333333335,7.1,10.8,16.0,13.333333333333334,0.31,0.39,0.05,0.06,0.0,0.0,2
10,Reiss Nelson,MID,7,4,50,1.0,2.6666666666666665,0.8,11.6,21.0,20.333333333333332,0.02,0.41,0.01,0.07,0.0,0.0,5
10,Reiss Nelson,MID,8,1,50,4.0,4.0,3.0,10.9,13.0,16.666666666666668,0.0,0.33,0.17,0.23,0.0,0.0,3
10,Reiss Nelson,MID,9,1,50,1.0,2.0,3.9,7.699999999999999,22.0,18.666666666666668,0.0,0.02,0.11,0.29,0.0,0.0,2
10,Reiss Nelson,MID,10,2,50,1.0,2.0,2.6,9.5,22.0,19.0,0.0,0.0,0.04,0.32,0.0,0.0,2
11,Eddie Nketiah,FWD,3,0,59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
11,Eddie Nketiah,FWD,4,2,59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
11,Eddie Nketiah,FWD,5,2,59,2.0,0.6666666666666666,7.1,7.1,90.0,30.0,0.34,0.34,0.23,0.23,0.0,0.0,3
11,Eddie Nketiah,FWD,6,2,59,2.0,1.3333333333333333,1.9,9.0,65.0,51.666666666666664,0.15,0.49,0.01,0.24,1.0,1.0,2
